id,artist_name,image_path
13310,Wodensthrone,
13311,Cnocantursa,
13312,The Meads of Asphodel,
13313,Goatmoon,
13314,Kataxu,
13315,The Axis of Perdition,
13316,M8L8TH,
13317,Fuck...I'm Dead,
13318,Winterfylleth,
13319,Hate Forest,
13320,Caramell,
13321,Chumbawamba,
13322,Carter the Unstoppable Sex Machine,
13323,Ricky Warwick,
13324,Alabama 3,
13325,Roadsaw,
13326,The Men They Couldn't Hang,
13327,Karma to Burn,
13328,miserylab,
13329,The Eden House,
13330,Tindersticks,
13331,Descendants of Cain,
13332,Isobel Campbell & Mark Lanegan,
13333,Ned's Atomic Dustbin,
13334,UK Decay,
13335,Real Life,
13336,Timbuk 3,
13337,Army of the Pharaohs,
13338,The Glitch Mob,
13339,New Rhodes,
13340,Peter Doran,
13341,G.S.Agostinho,
13342,Olli Mustonen,
13343,Gabo Ferro,
13344,Antonín Dvořák,
13345,Cecile Chaminade,
13346,Slapbak,
13347,Les Baxter,
13348,Tommy Guerrero,
13349,Cal Tjader,
13350,Los Amigos Invisibles,
13351,Fatback Band,
13352,Bootsy Collins,
13353,Freekbass,
13354,Sérgio Mendes & Brasil '66,
13355,PlantLife,
13356,Blowfly,
13357,Ohio Players,
13358,Ursula 1000,
13359,Emperor Penguin,
13360,The Bongolian,
13361,Yohimbe Brothers,
13362,Enoch Light,
13363,Plastilina Mosh,
13364,Chris Joss,
13365,Torpedo Boyz,
13366,Mexican Institute of Sound,
13367,Lodger,
13368,Falcão,
13369,A.C.T,
13370,Karnak,
13371,Noriyuki Asakura,
13372,Frank Jorge,
13373,Júpiter Maçã,
13374,Nei Lisboa,
13375,Marcos Valle,
13376,Nico Nicolaiewsky,
13377,André Abujamra,
13378,Zazu,
13379,Dyego,
13380,Death Cab For Cutie (Live Chicago 08.15.03),
13381,Iron Jesus,
13382,Henryk Górecki,
13383,Ada Milea,
13384,Moondog,
13385,Raymond Scott,
13386,Athanasius Kircher,
13387,Domenico Scarlatti,
13388,Dj.M,
13389,Ada Milea (cu Alexander Balanescu),
13390,Miles Davis Quintet,
13391,Giacinto Scelsi,
13392,iron jesus (featuring jahlili),
13393,Munchausen By Proxy,
13394,fun.,
13395,Dispatch,
13396,Soja,
13397,Alemão Ronaldo,
13398,Steve Angello,
13399,Frenzal Rhomb,
13400,Dance Hall Crashers,
13401,Down by Law,
13402,John K. Samson,
13403,Dag Nasty,
13404,Vilkduja,
13405,Hasan Tayyar,
13406,Yezda Urfa,
13407,Richard Wright,
13408,Kutup Yıldızı,
13409,Cockney Rebel,
13410,Notios hxos,
13411,Grup Munzur,
13412,Timur Selçuk,
13413,Sevinç Eratalay,
13414,Nadir's Big Chance,
13415,Dan Gibson,
13416,Sarband,
13417,Nazım Hikmet,
13418,Bitch Alert,
13419,Velcra,
13420,Jose Vanders,
13421,Heartscore,
13422,"Strawinsky, Igor",
13423,"Mendes, Sergio",
13424,Spastic Ink,
13425,Anton Bruckner,
13426,Take 6,
13427,Olivier Messiaen,
13428,Radio.String.Quartet,
13429,"hr-Bigband feat. Billy Cobham, directed by Colin Towns",
13430,"David Oistrakh, Mstislav Rostropovich; George Szell: Cleveland Orchestra",
13431,"Gerhard Oppitz, Dmitry Sitkovetzky, David Geringas",
13432,"David Oistrakh, Mstislav Rostropovich, Sviatoslav Richter; Herbert Von Karajan: Berlin Philharmonic Orchestra",
13433,Goot,
13434,Jimmy Robbins,
13435,Blind Blake,
13436,athas,
13437,The Robert Cray Band,
13438,Matt Hendricks,
13439,The Mighty Lumberhorn,
13440,HBO,
13441,Screamin' Jay Hawkins,
13442,Slim Harpo,
13443,Jesse Fuller,
13444,Elliott Randall,
13445,G. Love,
13446,Liz Carroll,
13447,Chris Jones,
13448,Blackwater,
13449,VH1,
13450,Gary Hobson Band,
13451,David Munnelly,
13452,the Tea Merchants,
13453,Otis Taylor,
13454,Hot Tuna,
13455,Flook,
13456,Alan Lomax,
13457,Matthew West,
13458,Avalon,
13459,"Phillips, Craig & Dean",
13460,Akon & Sweet Rush,
13461,Natalie Grant,
13462,Siria,
13463,DJ Sammy & Yanou,
13464,MercyMe,
13465,Meredith Andrews,
13466,Децл,
13467,Thomas/БИ-2/Сплин,
13468,Александр Васильев,
13469,Mickey Avalon,
13470,ДецлЪ aka Le Truk,
13471,Padla Bear Outfit,
13472,Canada horror stories,
13473,Валентин Стрыкало,
13474,The Tragically Hip,
13475,Kingston Wall,
13476,Stevens,
13477,BC Jean,
13478,HenriK Félix,
13479,Herr M.,
13480,Fleischschirm,
13481,Fredrik Thordendal’s Special Defects,
13482,Nina Persson,
13483,Hellyeah,
13484,Hot Club de Paris,
13485,Cellofourte,
13486,The Rosebuds,
13487,Horse Feathers,
13488,Lights On,
13489,Say Hi,
13490,Asche & Spencer,
13491,The Sarcastic Dharma Society,
13492,Haloo Helsinki!,
13493,The Hillbilly Moon Explosion,
13494,Johnny Burnette,
13495,Geraint Watkins,
13496,Old Crow Medicine Show,
13497,The Radio R.A.T. Misery Hour,
13498,Lorette Velvette,
13499,Hot Boogie Chillun,
13500,Tim Armstrong,
13501,Yma Sumac,
13502,Irma Thomas,
13503,Johnny Horton,
13504,Peter Sellers,
13505,Eleni Mandell,
13506,Charlie Feathers,
13507,Louis Jordan and His Tympany Five,
13508,The Blasters,
13509,Josh White,
13510,Larry Williams,
13511,BR5-49,
13512,Mickey Lee Lane,
13513,Ronnie Dawson,
13514,Diabolical Masquerade,
13515,Cattle Decapitation,
13516,Zao,
13517,Rock Mafia,
13518,Akron/Family,
13519,Blitzen Trapper,
13520,UK Subs,
13521,Citizen Fish,
13522,Oi Polloi,
13523,Lost Cherrees,
13524,Poison Girls,
13525,Flux of Pink Indians,
13526,I object!,
13527,Political Asylum,
13528,Resist and Exist,
13529,Zounds,
13530,Conflict,
13531,A//Political,
13532,Hagar the Womb,
13533,Antischism,
13534,Jello Biafra,
13535,Mortal Love,
13536,Hagalaz' Runedance,
13537,Арчер,
13538,Big Bad Voodoo Daddy,
13539,Веня Д'ркин,
13540,Михаил Щербаков,
13541,Wolfgang Parker,
13542,Дочь Монро и Кеннеди,
13543,Норд-Ост,
13544,Trampled Under Foot,
13545,Dave Sadler,
13546,Александр О'Шеннон,
13547,Soledad Brothers,
13548,Derek Cooper & the Minis,
13549,Uncle Kracker,
13550,Claudine Longet,
13551,La Chat,
13552,Parenthetical Girls,
13553,The Bear Quartet,
13554,Robert Pollard,
13555,Gangsta Boo,
13556,The Intelligence,
13557,Paddington DC,
13558,Tender Forever,
13559,Tara Jane O'Neil,
13560,Guy Debord,
13561,Dinah Washington,
13562,Billy Childish,
13563,REPO! The Genetic Opera Soundtrack,
13564,Anthony Marinelli,
13565,Vitamin String Quartet,
13566,Stiff Dylans,
13567,Kate Alexa,
13568,Punch,
13569,Invader Zim,
13570,Persephone's Bees,
13571,Maruta,
13572,mc rasprodaja,
13573,Billy Crystal Meth,
13574,The Damned Things,
13575,GridLink,
13576,The Cast of Cheers,
13577,Dilemma,
13578,Ska;L?5;L,
13579,Admiral Angry,
13580,Cabernet Deneuve,
13581,All Parallels,
13582,Skaльпель,
13583,Kunteynir,
13584,ILWT,
13585,n1nthcloud,
13586,GIR,
13587,Razzle Blaster,
13588,Coaxial,
13589,The Cute Asian Girl,
13590,stabyouintheheadandeatyourfaceoff,
13591,Pink Punk,
13592,Scott Hull,
13593,Записки неизвестного,
13594,Kaospilot,
13595,Pakava It',
13596,Слон,
13597,Robotosaurus,
13598,Sleeping at Last,
13599,Brooke Fraser,
13600,Rob Rock,
13601,Ascend The Hill,
13602,Cool Hand Luke,
13603,Derek Webb,
13604,Red Mountain Church,
13605,I Am Terrified,
13606,VINILOVERSUS,
13607,Don Davis,
13608,Tristeza,
13609,Обійми Дощу,
13610,Orthodox Celts,
13611,Arsen Barsamyan & Tatevik Hovhannisyan,
13612,Moretty,
13613,8 Bit Instrumental,
13614,Brujeria,
13615,Стук бамбука в 11 часов,
13616,Stylophonic,
13617,illScarlett,
13618,Good Old War,
13619,Two Tongues,
13620,Dustin Kensrue,
13621,New London Fire,
13622,As Cities Burn,
13623,Broadcast and The Focus Group,
13624,Califone,
13625,Pink & Brown,
13626,Comets on Fire,
13627,tape oin,
13628,Hangedup,
13629,Mice Parade,
13630,The Dead Trees,
13631,Cymande,
13632,MONKEY MAJIK,
13633,Aselin Debison,
13634,Ally Kerr,
13635,Young Galaxy,
13636,Husky Rescue,
13637,Volantes,
13638,Count Bass D,
13639,Doom,
13640,Strong Arm Steady,
13641,Venom Knight,
13642,Moka Only,
13643,The Sylvers,
13644,Dr. Who Dat?,
13645,Illogic,
13646,U-N-I,
13647,Miracle Fortress,
13648,Slank,
13649,Naif,
13650,Dent May,
13651,The Aluminum Group,
13652,Mars Or The Moon,
13653,Frente!,
13654,M2M,
13655,Michael Learns to Rock,
13656,MAA,
13657,Camp Rock 2 - The Final Jam,
13658,Top,
13659,Anjelika Akbar,
13660,Tereza Salgueiro Com Lusitânia Ensemble,
13661,Mabel Matiz,
13662,Tolga Burkay,
13663,Sumru Ağıryürüyen,
13664,Jehan Barbur,
13665,Seyyan Hanım,
13666,Gripin,
13667,Baxter,
13668,Feridun Düzağaç,
13669,Vedat Sakman,
13670,Perry Blake,
13671,Özlem Tekİn,
13672,Ray Charles And Betty Carter,
13673,The Glamour Manifesto,
13674,Gary Go,
13675,Andrew Belle,
13676,Odd Year,
13677,Addison Park,
13678,Christina Rosenvinge,
13679,Tan Bionica,
13680,Pedro Guerra,
13681,Acordes Seletos,
13682,santa maria da feira,
13683,Versant,
13684,Rockz,
13685,Big Sean,
13686,Aceyalone,
13687,Smoke DZA,
13688,Vision System,
13689,SEXYDEATH,
13690,Razed in Black,
13691,Hex Rx,
13692,Red Cell,
13693,Ambra Red,
13694,Third Realm,
13695,Din [A] Tod,
13696,Numb,
13697,Blank,
13698,The Echoing Green,
13699,Mnemonic,
13700,Children Within,
13701,Disco Inferno,
13702,The Soft Pink Truth,
13703,YACHT,
13704,Cee-Lo,
13705,Hood,
13706,The Other People Place,
13707,Unwound,
13708,Bonded By Blood,
13709,Warbringer,
13710,Domain,
13711,Mystic Prophecy,
13712,Evil Masquerade,
13713,ZÜNDER,
13714,Arashi,
13715,Final Fantasy (Soundtracks),
13716,Newsies,
13717,Spider-Man 2,
13718,Yamashita Tomohisa & Ikuta Toma,
13719,Draco and the Malfoys,
13720,The Chorus (Les Choristes),
13721,Sister Hazel,
13722,Eve 6,
13723,4Tops & KAT-TUN,
13724,3Tops,
13725,Ikuta Toma & Yabu Kota,
13726,Ikuta Toma,
13727,Heather Dale,
13728,Sailor Moon,
13729,Wicked,
13730,Ikuta Toma & KAT-TUN,
13731,Hey! Say! JUMP,
13732,4TOPS,
13733,Edwin McCain,
13734,Bob feat. Hayley Williams,
13735,Toxic,
13736,www.hitov.net,
13737,Lindsey Ray,
13738,Glee Club Cast,
13739,Beyoncé | www.CdsCompletos.net,
13740,Audrey Hepburn,
13741,Gringo,
13742,Ja Rule,
13743,Papas da Língua,
13744,Arcangel y De La Ghetto,
13745,Lime,
13746,Chris Squire,
13747,Marc Bolan,
13748,The Fireman,
13749,This Et Al,
13750,Future of the Left,
13751,Kill Yourself,
13752,That Fucking Tank,
13753,Stalking Horse,
13754,Dananananaykroyd,
13755,Cowtown,
13756,Dinosaur Pile-Up,
13757,The Lodger,
13758,Bilge Pump,
13759,It Takes Bridges,
13760,Mother Vulpine,
13761,Orson,
13762,Saiko,
13763,Carl Philipp Emanuel Bach,
13764,Casiokids,
13765,Ben Woods,
13766,3 dueños,
13767,Denisse Malebrán,
13768,StarGuardMuffin,
13769,Petey Pablo,
13770,Lemon Demon,
13771,Nicole,
13772,Los 007,
13773,Charlie Zaa,
13774,Chad VanGaalen,
13775,Normalsi,
13776,Paquita La Del Barrio,
13777,500won Project,
13778,Alfredo De La Fe,
13779,13th Floor Elevators,
13780,The Clean,
13781,吳雨霏,
13782,"Kota Suzuki, Wataru Hokoyama",
13783,Cody Linley,
13784,Steve Rushton,
13785,"Makoto Tomozawa, Akari Kaida, Masami Ueda",
13786,Giovanni Allevi,
13787,Acoustic Alchemy,
13788,Rondò Veneziano,
13789,Vinicio Capossela,
13790,Antonello Venditti,
13791,Paolo Conte,
13792,Malika Ayane,
13793,Pino Daniele,
13794,Negramaro,
13795,Daniele De Gregori Mannoia Ron,
13796,Peppino di Capri,
13797,Linger,
13798,Sean Price,
13799,Dan Auerbach,
13800,Lyrics Born,
13801,Fun Lovin' Criminals,
13802,Massacre On The Dancefloor,
13803,Fagasaurus Sex,
13804,Snow White's Poison Bite,
13805,Her Bright Skies,
13806,Lisa Mitchell,
13807,White Lilium,
13808,B is for Bloodbath,
13809,Dying Diva,
13810,A Bullet for Pretty Boy,
13811,Jim Brickman,
13812,Bliss n Eso,
13813,Cérebro Eletrônico,
13814,Holly Golightly,
13815,Lucy and The Popsonics,
13816,Ecos Falsos,
13817,2 Skinnee J's,
13818,The Handsome Charlies,
13819,Easyworld,
13820,The Servant,
13821,Sponge,
13822,Moris Tepper,
13823,King Straggler,
13824,Electric Shit Orchestra,
13825,World Without Sundays,
13826,Marry Me Jane,
13827,Brian Tyler,
13828,The Dream & Shadow Hunstman Group,
13829,Greg Dulli,
13830,Spacehog,
13831,Roger Ridley,
13832,"Ricky Gervais, Steve Merchant & Karl Pilkington",
13833,Ricky Gervais,
13834,Everlast Life,
13835,Fan Death,
13836,Kid Harpoon,
13837,Seasick Steve,
13838,Tinashé,
13839,The Go Getters,
13840,Marti Brom,
13841,Carl Perkins,
13842,Lee Rocker,
13843,Johnny Burnette & The Rock 'n' Roll Trio,
13844,Tennessee Ernie Ford,
13845,The Barnshakers,
13846,"Kitty, Daisy & Lewis",
13847,Ruby Ann,
13848,ruby ann & the boppin' boozers,
13849,Hillbilly Hellcats,
13850,The Ace Cats,
13851,Glen Glenn,
13852,THE SPEEDOS,
13853,The Ranch Girls & Their Ragtime Wranglers,
13854,Ray Smith,
13855,Billy Lee Riley,
13856,SKINNY JIM & THE WILDCATS,
13857,Boppin ´B,
13858,Hi-Voltage,
13859,TEX RODGERS,
13860,Kim Lenz And Her Jaguars,
13861,betty and the bops,
13862,The BossHoss,
13863,Ray Collins Hot Club,
13864,Boz Boorer,
13865,The Keytones,
13866,Warren Smith,
13867,Die Echocords,
13868,Ronnie Self,
13869,Cosmicity,
13870,Dwight Yoakam,
13871,Empire State Human,
13872,In the Nursery,
13873,Buddahead,
13874,Unkle Bob,
13875,Marcelo Bonfá,
13876,Deborah Blando,
13877,Steps,
13878,KLB,
13879,Demis Roussos,
13880,Joanna,
13881,Emilia,
13882,Dhani Lennevald,
13883,Lux,
13884,Rialto,
13885,The 13th Sign,
13886,Elvira Nikolaisen,
13887,Melody Club,
13888,Datura,
13889,BigBang,
13890,Babylon Zoo,
13891,Susanne Sundfør,
13892,Charly Lownoise & Mental Theo,
13893,Liliana Felipe,
13894,La Academia 4,
13895,The Bluetones,
13896,Mamma Mia! The Movie,
13897,Luis Enrique,
13898,"Meryl Streep, Julie Walters & Christine Baranski",
13899,Litzy,
13900,Trish,
13901,Vico C,
13902,"Amanda Seyfried, Ashley Lilley & Rachel McDowall",
13903,Zahara,
13904,Beth,
13905,Miss Caffeina,
13906,Vaivencida,
13907,Cristina Perales,
13908,Standstill,
13909,Tamara,
13910,FM ft Cataracs & Dev,
13911,Nx ZeroȀ,
13912,Chris Willis; David Guetta; Fergie; LMFAO,
13913,Gramophonedzie,
13914,PISTA SERTANEJA REMIXES   d-_-b,
13915,ReplaceĀ,
13916,DCUP,
13917,Katy Perry,
13918,Chris Willis,
13919,Luan Santana Part. Ivete Sangalo,
13920,French Teen Idol,
13921,O Jardim das Horas,
13922,Marina De La Riva,
13923,Marianna Leporace,
13924,Andy Shauf,
13925,Radionave,
13926,Adriana,
13927,Coleção Amo Você,
13928,Limão com Mel,
13929,Flávio Venturini,
13930,Banda Calypso,
13931,Vida Reluz,
13932,Zezé Di Camargo & Luciano,
13933,Calcinha Preta,
13934,Padre Marcelo Rossi,
13935,Nechivile,
13936,Luciana Mello,
13937,Anjos De Resgate,
13938,Marina Elali,
13939,Toquinho,
13940,El Guincho,
13941,means,
13942,Cry Of The Afflicted,
13943,Her Words Kill,
13944,Metal Milícia,
13945,Tianastácia,
13946,Irah Caldeira,
13947,Circus Bon Voyage,
13948,Best Interest,
13949,Fruto Sagrado,
13950,Ministério Apascentar De Nova Iguaçu,
13951,タッキー＆翼,
13952,Anahi,
13953,滝沢秀明,
13954,羅志祥,
13955,今井翼,
13956,New Politics,
13957,Nadirah X,
13958,Madcon,
13959,Karen Elson,
13960,The Matrix,
13961,Katy Hudson,
13962,MMLN,
13963,www.za4.bblog.mn,
13964,Gratitude,
13965,Kate Perry & Guru Josh Project,
13966,Twitter: @BiruelBlogSU,
13967,GRAMMY,
13968,DJplaceboing,
13969,Henry Blank,
13970,Hallway Blast,
13971,Hidden in Plain View,
13972,Michael Franti & Spearhead,
13973,The Holy Ghost Tent Revival,
13974,Billy Preston,
13975,The Ghost Frequency,
13976,Polaroid,
13977,Pathway to Providence,
13978,GO! With Fourteen O,
13979,August Rush,
13980,So Weird,
13981,Camp,
13982,Alana Grace,
13983,Lipstick,
13984,Mixtape,
13985,Lorraine,
13986,Ane Brun,
13987,black room,
13988,David Usher,
13989,Rob Pattinson,
13990,The National Bank,
13991,Tinted Windows,
13992,Kate Havnevik,
13993,Superjupiter,
13994,Apparatjik,
13995,Kids in the Kitchen,
13996,120 Days,
13997,César Menotti e Fabiano,
13998,J. Quest,
13999,SoKo,
14000,Brazzaville,
14001,Mirkelam,
14002,Ceylan Ertem,
14003,Lhasa,
14004,Bülent Ortaçgil & Fikret Kızılok,
14005,Yaşar,
14006,Stuart A. Staples,
14007,"Hollywood, Mon Amour",
14008,Dead Boys,
14009,Lisa Kudrow,
14010,The Midnight Beast,
14011,Glass and Glue,
14012,Les chansons d'amour,
14013,G.A.N. 665+1,
14014,Washed Out,
14015,The Hidden Cameras,
14016,Binärpilot,
14017,Karlheinz Stockhausen,
14018,Felix Kubin,
14019,Nancy Nova,
14020,Luc Ferrari,
14021,Erlend Øye,
14022,Joe Meek & The Blue Men,
14023,Märtini Brös,
14024,Future Bible Heroes,
14025,GuMMy†Be▲R!,
14026,David Byrne,
14027,David Arthur Brown,
14028,Northern Lite,
14029,G.A.N. 665 + 1,
14030,Flat Earth Society,
14031,Balam Acab,
14032,8 Bit Weapon,
14033,Shivaree,
14034,Анна Герман,
14035,Skafandr,
14036,Terranova,
14037,Capoeira Angola,
14038,Alai Oli,
14039,Carolina Soares,
14040,(hed) Planet Earth,
14041,Башня Rowan,
14042,Хелависа,
14043,Soledad Bravo,
14044,Max Frei,
14045,hands around my throat,
14046,コナミ矩形波倶楽部,
14047,Salvador,
14048,Khorus,
14049,Promises,
14050,Khalil Fong,
14051,Haderek,
14052,Taeyang,
14053,Ultra,
14054,Antony Costa,
14055,Duncan James,
14056,Rodolfo,
14057,The Devils,
14058,Romance On A Rocketship,
14059,Andrew Bird's Bowl of Fire,
14060,Leoni,
14061,Kin,
14062,BulletProof Messenger,
14063,Angtoria,
14064,Farin Urlaub,
14065,Cephyrius,
14066,The Busters,
14067,Chris Hülsbeck,
14068,Melancholy,
14069,Secret Secret Dino Club,
14070,Tyga,
14071,Nursehella,
14072,Scotty Vanity,
14073,Kawasaki 3p,
14074,S.A.R.S.,
14075,Boris Brejcha,
14076,Yann Tiersen & Shannon Wright,
14077,Dječaci,
14078,Kollektiv Turmstrasse,
14079,Che Sudaka,
14080,Extrawelt,
14081,Megapuss,
14082,Claire Pichet,
14083,Afromental,
14084,Sistars,
14085,Cee Lo Green,
14086,Dominik Eulberg,
14087,Marco Carola,
14088,Stephan Bodzin,
14089,Paul Ritch,
14090,Loco Dice,
14091,klakast,
14092,Rino Cerrone,
14093,Steve Bug,
14094,Lucio Aquilina,
14095,Danilo Vigorito,
14096,Richie Hawtin,
14097,Gabriel Ananda,
14098,Troy Pierce,
14099,Spektre,
14100,John Tejada,
14101,Alexander Kowalski,
14102,Minilogue,
14103,Alessio Mereu,
14104,Sascha Funke,
14105,audiossey,
14106,Ilario Alicante,
14107,Pig & Dan,
14108,White Zone,
14109,Oxia,
14110,Mathew Jonson,
14111,Martin Buttrich,
14112,Gaetano Parisio,
14113,Mark Broom,
14114,Pascal FEOS,
14115,Dusty Kid,
14116,Oliver Koletzki,
14117,M.A.N.D.Y.,
14118,Davide Squillace,
14119,Popof,
14120,Cardo,
14121,FAKIEDJ,
14122,Kiko,
14123,KT Wanderlust,
14124,Geoffrey Paris,
14125,Christmas Songs,
14126,the BUNNY the BEAR,
14127,Endwell,
14128,Awaken Demons,
14129,CjClip,
14130,Trigger the Bloodshed,
14131,Years Spent Cold,
14132,Destruction of a King,
14133,Hazel Nuts Chocolate,
14134,Smile Smile,
14135,I Fight Dragons,
14136,Syubidupidapap,
14137,Donots,
14138,Fettes Brot,
14139,Karpatenhund,
14140,Die drei ???,
14141,Monsters of Liedermaching,
14142,Fiddler's Green,
14143,Itchy Poopzkid,
14144,Casey Jones,
14145,J.K. Rowling,
14146,Icepick,
14147,Pipedown,
14148,xBishopx,
14149,Set it Straight,
14150,Make It Count,
14151,Berri Txarrak,
14152,Paragraf 119,
14153,Die Drei Fragezeichen,
14154,Settle the Score,
14155,xREPRESENTx,
14156,Billy the Kid,
14157,Atari Teenage Riot,
14158,Newklam,
14159,Siba e a Fuloresta,
14160,Elias and The Wizzkids,
14161,Roberta Sá & Trio Madeira Brasil,
14162,Hello Saferide,
14163,!!!,
14164,Armia,
14165,Satanic Surfers,
14166,Adhesive,
14167,Khigh,
14168,(sic)monic,
14169,MD.45,
14170,Vanishing Point,
14171,Terminator,
14172,Alcatrazz,
14173,Lye by Mistake,
14174,Chick Corea,
14175,Unexpect,
14176,Return to Forever,
14177,Dolunay,
14178,Liquid Trio Experiment,
14179,Flamenco Caravan,
14180,Aeternom,
14181,Antonio Resende,
14182,George Duke,
14183,Diddy Feat. Christina Aguilera,
14184,Carlos Núñez,
14185,Callejón,
14186,Silent Civilian,
14187,Sanctity,
14188,Degradead,
14189,Wolfpack Unleashed,
14190,Daysend,
14191,The Duskfall,
14192,Lords of Decadence,
14193,Old Time Radio,
14194,Honey,
14195,WET FINGERS,
14196,Dev Feat. The Cataracs,
14197,Dan Bălan,
14198,Ania Wyszkoni,
14199,Mirami feat. VovaZiLvova,
14200,Feed Me,
14201,Afrojack,
14202,Tim Berg,
14203,A.J.K.S.,
14204,Decrepit Birth,
14205,Ojciec Dyktator,
14206,Spawn of Possession,
14207,Prawe Skrzydło,
14208,G.O.R.E,
14209,Arsis,
14210,Deivos,
14211,Nuclear Vomit,
14212,Centaurus-A,
14213,Arka Satana,
14214,Kayanis,
14215,Hate Eternal,
14216,Łeb Prosiaka,
14217,Amaral Y Chetes,
14218,Jumbo,
14219,"Celso Piña, Control Machete y Blanquito Man",
14220,John Waite,
14221,Hombres G,
14222,El Gran Silencio,
14223,Alejandro Y Vicente Fernandez,
14224,Bend and Break,
14225,Pandora,
14226,Sugar Ray,
14227,Labirinto,
14228,Film School,
14229,Hangin Freud,
14230,The Up On In,
14231,Tephra,
14232,Skywave,
14233,Air Formation,
14234,Highspire,
14235,Seaweed,
14236,Medications,
14237,Pia Fraus,
14238,Secret Shine,
14239,Kontakte,
14240,Portecho,
14241,Büyük ev ablukada,
14242,Metamorfosi,
14243,New Trolls,
14244,Osanna,
14245,Il Paese dei Balocchi,
14246,Banco del Mutuo Soccorso,
14247,Asia Minor,
14248,Quella Vecchia Locanda,
14249,Alusa Fallax,
14250,Il Rovescio della Medaglia,
14251,Il Volo,
14252,Museo Rosenbach,
14253,Semiramis,
14254,Dalton,
14255,Mezquita,
14256,Bacamarte,
14257,Curved Air,
14258,Robert Wyatt,
14259,Saint Just,
14260,Latte e Miele,
14261,The Wilde Flowers,
14262,E.A. Poe,
14263,Samla Mammas Manna,
14264,Locanda delle Fate,
14265,Campo di Marte,
14266,Gruppo d'Alternativa,
14267,Renaissance,
14268,Reale Accademia di Musica,
14269,Panna Fredda,
14270,De De Lind,
14271,Odissea,
14272,Anonima Sound Ltd,
14273,Raccomandata Ricevuta Ritorno,
14274,Strawbs,
14275,The Heart Throbs,
14276,Die Art,
14277,The Hope Blister,
14278,Escape With Romeo,
14279,Phillip Boa,
14280,Bobo in White Wooden Houses,
14281,Reinhard Mey,
14282,Dicky Dixon,
14283,RICHARD DIXON-COMPOSER,
14284,Derek McCorkell,
14285,Wayne Kerr,
14286,Dawson Cowals,
14287,Integrity Music,
14288,Big Stuf,
14289,The Perrys,
14290,Scott Wesley Brown,
14291,Living G,
14292,Joe Wise,
14293,Chelsie Boyd,
14294,Legacy Five,
14295,David Haas,
14296,talley trio,
14297,The Benedicte Monks of Santo Domingo de Silos,
14298,Joel Rosenberger,
14299,Robert Caldeira Jr,
14300,Brian Free & Assurance,
14301,Carolyn Arends,
14302,Ernie Haase & Signature Sound,
14303,Greater Vision,
14304,Mylon LeFevre,
14305,Russ Taff,
14306,Enlightenment,
14307,The Hoppers,
14308,The Crabb Family,
14309,Jessy Dixon,
14310,Flight 180,
14311,Bill Gaither,
14312,PRO ARTE ET MUSICA,
14313,Donavon Hill,
14314,Kelly Willard,
14315,Lordsong,
14316,Dennis Jernigan,
14317,The Chuck Wagon Gang,
14318,Nashville Singers,
14319,Frankie Laine,
14320,Kemper Crabb,
14321,Kingdom Heirs,
14322,Don Francisco,
14323,Jimmy Buffett,
14324,Guy Mitchell,
14325,The Steeles,
14326,The Cathedrals,
14327,Gold City,
14328,Autumn Fox,
14329,Trash80,
14330,"Crosby, Stills & Nash",
14331,"MIT Concert Choir, William Cutter directing",
14332,Bruce Hornsby,
14333,Hybrid,
14334,Joan Osborne,
14335,Dervish,
14336,Solas,
14337,jugi,
14338,Kris Delmhorst,
14339,Liquid Mind,
14340,Eternal Lord,
14341,Defeater,
14342,Thy Art Is Murder,
14343,Counterparts,
14344,Touché Amoré,
14345,Johnny Truant,
14346,Burning the Masses,
14347,Hostage Calm,
14348,Trophy Scars,
14349,Through the Eyes of the Dead,
14350,At the Throne of Judgment,
14351,Fear Before the March of Flames,
14352,The Boy Will Drown,
14353,Mungo's HI FI,
14354,Urban Myth Club,
14355,Suicide Sports Club,
14356,Burn The Negative,
14357,Caravan Palace,
14358,Train of Thought,
14359,Senser,
14360,Belleruche,
14361,Sainkho Namtchylak,
14362,The Correspondents,
14363,John Parish,
14364,SONOIO,
14365,A-Trak,
14366,Pale 3,
14367,Juno Reactor vs. Don Davis,
14368,The Brothers Gutworm,
14369,"Tom Tykwer, Reinhold Heil & Johnny Klimek",
14370,Ünloco,
14371,80kidz,
14372,RAM RIDER,
14373,Syrup16g,
14374,I-Dep,
14375,Shinichi Osawa,
14376,三船　浩／キング男声合唱団,
14377,Coburn,
14378,autoKratz,
14379,Mondo Grosso,
14380,Kagami,
14381,Towa Tei,
14382,Fantastic Plastic Machine,
14383,Jazztronik,
14384,DE DE MOUSE,
14385,Apogee,
14386,Plus-Tech Squeeze Box,
14387,Popular Computer,
14388,斉藤和義,
14389,Macdonald Duck Eclair,
14390,Nerdette,
14391,Mysterious DJ,
14392,Rilke Projekt,
14393,Soundtracks,
14394,Funny van Dannen,
14395,Ena Pá 2000,
14396,James Dean Bradfield,
14397,Lil Rob,
14398,Cartel De Santa,
14399,Delinquent Habits,
14400,Malverde,
14401,Tego Calderón,
14402,Kemo The Blaxican,
14403,Voltio,
14404,Control Machete,
14405,La Coka Nostra,
14406,pato machete,
14407,Fermin IV,
14408,Sindicato Argentino Del Hip Hop,
14409,Spm,
14410,Chyno Nyno,
14411,The Psycho Realm,
14412,Kid Frost,
14413,South Park Mexican,
